Emisi Budidaya Padi,Emisi Tanah Organik Yang Dikeringkan (Co2),Emisi Pembuatan Pestisida,Emisi Transportasi Makanan,Emisi Ritel Makanan,Emisi Penggunaan Listrik Di Pertanian,Emisi Kemasan Makanan,Emisi Sistem Agrifood Pembuangan Limbah,Emisi Pengolahan Makanan,Emisi Manufaktur Pupuk,Emisi Pupuk Kandang Di Padang Rumput,Emisi Kebakaran Di Tanah Organik,Populasi Pedesaan,Populasi Perkotaan,Total Populasi - Pria,Total Populasi - Wanita,Emisi Total,Peningkatan Suhu Rata - Rata ° C,Tahun,lat,lon
10.4625,0.0,11.606164948241496,15.8594,1.206,5.717,67.63136607385836,555.0678,431.7032811799027,2601.5100680497644,6178.7573,0.0,6629975.0,3779950.0,5240348.0,5226944.0,28369.160480251765,1.0863333333333334,2005,8.3676771,49.083416
10.2665,0.0,11.606164948241496,15.8594,1.359,3.3561,67.63136607385836,548.725,431.7032811799027,2601.5100680497644,5786.5248,0.0,6741849.0,3976468.0,5400747.0,5384226.0,27903.09088025177,0.8335833333333333,2006,8.3676771,49.083416
10.192,0.0,11.606164948241496,16.9316,1.503,3.2779,67.63136607385836,543.7314,431.7032811799027,2601.5100680497644,5379.8912,0.0,7240839.0,3797757.0,5568675.0,5549417.0,27474.49138025176,0.9108333333333332,2007,8.3676771,49.083416
7.7263,0.0,11.606164948241496,17.9992,1.647,2.9482,67.63136607385836,540.0307,431.7032811799027,2601.5100680497644,5369.0476,0.0,7275093.0,4094183.0,5733318.0,5711552.0,27449.09488025176,0.7435,2008,8.3676771,49.083416
4.312,0.0,11.606164948241496,17.6435,1.791,3.3863,67.63136607385836,537.6059,431.7032811799027,2601.5100680497644,5357.6463,0.0,7300523.0,4407467.0,5877311.0,5852726.0,27429.776880251764,1.3873333333333333,2009,8.3676771,49.083416
6.468,0.0,11.606164948241496,15.7928,1.935,2.9774,67.63136607385836,536.4375,431.7032811799027,2601.5100680497644,5391.7102,0.0,7315117.0,4738106.0,6026604.0,6000046.0,27477.076580251767,1.038166666666667,2010,8.3676771,49.083416
4.704,0.0,11.606164948241496,15.508,2.052,3.1634,67.63136607385836,536.4562,431.7032811799027,2601.5100680497644,5436.0235,0.0,7318788.0,5085937.0,6122342.0,6094496.0,27484.89538025176,0.9191666666666666,2011,8.3676771,49.083416
4.312,0.0,11.606164948241496,14.4404,2.196,6.3386,67.63136607385836,537.6001,431.7032811799027,2601.5100680497644,5469.3703,0.0,7459376.0,5304400.0,6234944.0,6205382.0,27582.71218025177,1.1535833333333334,2012,8.3676771,49.083416
5.245,0.0,11.606164948241496,14.7962,2.34,7.3094,67.63136607385836,687.6768,431.7032811799027,2601.5100680497644,5474.0724,0.0,7601384.0,5530965.0,6441979.0,6410507.0,27764.00248025176,0.92325,2013,8.3676771,49.083416
1.176,0.0,11.606164948241496,14.4404,2.475,5.783,67.63136607385836,776.6147,431.7032811799027,2601.5100680497644,5503.5629,0.0,7745889.0,5767236.0,6671284.0,6637951.0,27846.53458025177,1.1715833333333332,2014,8.3676771,49.083416
9.3374,396.4039,638.0,2724.8969,3368.9093,3168.4099,2981.9023,7150.7583,2008.182119997596,3167.656126539862,8462.4252,0.0,18015156.0,19545369.0,19422611.0,20454959.0,63484.54774653745,0.3086666666666666,1990,-28.8166236,24.991639
11.3053,396.4039,634.0,2796.2455,3287.7587,3197.0383,2558.7193,7390.3434,2008.182119997596,2849.4129256316264,8571.641,0.0,18237267.0,20200588.0,19938864.0,20972094.0,62959.546845629215,0.3593333333333333,1991,-28.8166236,24.991639
11.1877,396.4039,640.0,2866.841,2732.0025,3530.0326,2185.5359,7582.8347,327.825,3437.3016509242234,8453.8226,0.0,18484173.0,20876052.0,20288796.0,21471959.0,63304.01145092423,0.8716666666666667,1992,-28.8166236,24.991639
11.0779,396.4039,652.0,2855.384,3507.7157,2804.0479,1772.7166,7758.7576,367.3197,3450.631846102768,8147.7704,0.0,18731071.0,21569090.0,20519374.0,22006067.0,63724.72184610276,0.7876666666666666,1993,-28.8166236,24.991639
10.9682,396.4039,646.0,3556.658,3444.9624,4339.8,1919.9443,7940.4046,578.5035,4211.636255967494,7954.7085,0.0,18959144.0,22259757.0,20745186.0,22522796.0,69015.3619559675,0.2242499999999999,1994,-28.8166236,24.991639
10.8584,399.0366,681.0,3960.8487,3537.2153,4803.784,2212.8676,8178.1066,531.9381,4211.636255967494,8005.3366,0.0,19156146.0,22932019.0,20960968.0,23025116.0,71013.9676559675,0.4976666666666666,1995,-28.8166236,24.991639
10.7486,403.4151,723.0,3670.4561,3790.1051,4503.9244,1319.5843,8313.6036,228.4626,4247.52023916577,8225.6863,0.0,19318317.0,23580203.0,21154148.0,23507455.0,74707.96233916577,-0.0629166666666666,1996,-28.8166236,24.991639
10.6546,407.1337,813.0,3617.1763,4036.0287,5028.6425,1527.9571,8640.5689,291.5376,4247.52023916577,8407.2419,0.0,19449786.0,24207238.0,21405714.0,23879335.0,76679.12603916574,0.28325,1997,-28.8166236,24.991639
10.4429,424.2313,950.0,3950.7552,3679.3885,5352.4221,2024.2812,8526.3127,324.6924,4247.52023916577,8526.235,0.0,19554678.0,24817434.0,21703485.0,24148681.0,80127.38263916576,0.7696666666666667,1998,-28.8166236,24.991639
9.9019,451.9165,1005.0,3994.782,3786.2466,5251.4567,2127.7351,8359.8169,388.1915,4247.52023916577,8524.9653,0.0,19640794.0,25417981.0,21977029.0,24387653.0,77923.50933916577,1.1604166666666669,1999,-28.8166236,24.991639
10.2312,457.2621,1247.0,3963.2779,4378.1299,3621.4818,2435.5473,8365.469,460.9615,4211.636255967494,8505.6331,0.0,19713179.0,26015136.0,22221377.0,24591889.0,74545.59785596748,0.2266666666666666,2000,-28.8166236,24.991639
10.976,459.169,1390.0,3999.7782,4075.4142,3548.763,2572.1737,8448.393,497.8552,4211.636255967494,8507.6521,0.0,19774867.0,26610139.0,22447806.0,24781908.0,74217.14755596749,0.4804166666666666,2001,-28.8166236,24.991639
9.9803,476.8381,1117.0,4090.7765,4236.7137,3851.2834,2893.0004,8642.8047,568.2051,4247.52023916577,8374.9654,0.0,19799101.0,27227072.0,22681781.0,24979734.0,77430.83563916577,0.5160833333333333,2002,-28.8166236,24.991639
10.5056,507.4882,1180.0,4240.3395,4794.9815,4478.0265,3327.7234,8750.9735,671.9206,4247.52023916577,8295.1426,0.0,19800023.0,27848704.0,22925383.0,25178665.0,80740.10943916578,0.7748333333333334,2003,-28.8166236,24.991639
10.1293,511.4397,1453.0,4547.8108,5206.8999,5502.4709,3807.5974,8720.0014,756.9575,4247.52023916577,8257.2092,0.0,19784966.0,28462429.0,23176582.0,25379489.0,84033.82543916575,0.9514166666666668,2004,-28.8166236,24.991639
9.9882,512.3965,1356.0,4633.5339,5476.8234,4818.9777,3682.1817,8760.2101,826.6476,4247.52023916577,8297.5893,0.0,19754866.0,29065720.0,23433293.0,25583854.0,85259.56503916578,0.8885000000000001,2005,-28.8166236,24.991639
9.8627,513.0433,882.0,4778.6501,5807.9013,4980.0548,3762.1498,8788.7255,839.472,4247.52023916577,8196.2544,0.0,19707664.0,29656918.0,23696246.0,25795511.0,84865.12193916577,0.4341666666666666,2006,-28.8166236,24.991639
10.3174,513.2052,921.0,5276.6662,6037.5575,5141.2011,3750.4313,8825.3956,795.5524,4288.897343040496,8387.238,0.0,19647368.0,30239813.0,23972107.0,26023987.0,88686.82364304046,0.6639166666666666,2007,-28.8166236,24.991639
9.2826,514.53,1004.0,5602.7586,6623.84,5763.7671,4112.0197,8852.4495,907.5499,4247.52023916577,8512.1125,0.0,19583275.0,30828854.0,24278088.0,26287724.0,89495.97613916578,0.6878333333333333,2008,-28.8166236,24.991639
9.3845,514.7764,975.0,5407.9881,6569.0336,5358.6187,5135.7371,8871.4651,888.2384,4247.52023916577,8493.9428,0.0,19528590.0,31442228.0,24599914.0,26570865.0,87669.10833916577,0.5919166666666666,2009,-28.8166236,24.991639
9.2826,515.161,990.0,5156.6743,6619.231,5708.374,5564.0464,8893.89,855.0842,4247.52023916577,8479.3454,0.0,19489852.0,32094811.0,24927507.0,26857414.0,90048.7797391658,1.07575,2010,-28.8166236,24.991639
9.1963,515.2619,950.0,5365.778,6598.1553,5384.6799,2953.8803,8905.5295,812.8844,4247.52023916577,8448.1871,0.0,19470335.0,32793181.0,25278908.0,27164417.0,88642.20233916577,0.437,2011,-28.8166236,24.991639
8.624,515.2619,976.0,5392.0172,7100.0365,5385.2988,2950.7325,8939.5118,874.1295,4247.52023916577,8525.8354,0.0,19465377.0,33532836.000000004,25651390.0,27493643.0,90801.94723916576,0.5459166666666667,2012,-28.8166236,24.991639
9.016,515.4438,987.0,5917.2446,7316.5875,5449.5562,3218.1563,8986.7619,926.772,4247.52023916577,8411.4163,0.0,19467489.0,34299907.0,26036121.0,27837495.0,92729.10853916575,0.6209166666666667,2013,-28.8166236,24.991639
8.9846,515.3465,1027.0,5643.7624,7636.3832,5758.6419,3535.3555,8861.5556,1002.5194,4288.897343040496,8392.8746,0.0,19463910.0,35075661.0,26500685.0,28228865.0,95059.44254304048,0.8690833333333333,2014,-28.8166236,24.991639
294.33294049072515,9660.6004,12.825481013058168,105.2634,590.9126,63.1813,67.63136607385836,358.4209,209.58772835754152,404.6067273503817,7937.8489,0.0,8847540.0,1970718.0,5287401.0,5414203.0,43287.57864328557,1.3119166666666666,2012,7.8699431,29.6667897
294.33294049072515,9647.1818,12.825481013058168,103.3975,617.8796,61.8843,67.63136607385836,366.482,209.58772835754152,404.6067273503817,7969.5493,0.0,9119185.0,2058305.0,5491442.0,5614589.0,42882.705043285554,1.26275,2013,7.8699431,29.6667897
294.33294049072515,9617.9653,12.825481013058168,106.9477,681.4324,63.4699,67.63136607385836,373.1154,209.58772835754152,404.6067273503817,8043.6815,0.0,9383162.0,2147809.0,5545556.0,5667728.0,43062.39434328557,0.8130833333333333,2014,7.8699431,29.6667897
1275.5413,336.2328,841.0,5183.3376,3822.6883,1550.0035,2494.053,13673.3899,6200.9242,482.9116,3159.0275,0.0,9688522.0,29617580.0,19043134.0,19846755.0,44948.7327,1.0996666666666666,1990,39.3260685,-4.8379791
1322.5908,336.2328,838.0,5429.2876,3926.4259,1563.6348,2551.7233,14379.4356,6331.711,575.4524,3236.5517,0.0,9642918.0,29760282.0,19089811.0,19907251.0,46108.0154,0.3351666666666666,1991,39.3260685,-4.8379791
1209.3843,336.2328,717.0,5694.6793,4192.2291,1774.5132,2681.4586,15055.0136,6719.3469,657.0394,3195.5898,0.0,9637807.0,29877704.0,19191232.0,20011018.0,46652.7573,0.3333333333333333,1992,39.3260685,-4.8379791
683.6417,335.0208,601.0,5642.6624,2698.296,1468.0014,2699.4654,15683.6371,6318.6112,732.891,3162.6284,0.0,9635304.0,30003331.0,19300093.0,20120452.0,43090.2182,-0.0514999999999999,1993,39.3260685,-4.8379791
941.2704,334.266,605.0,5855.7826,2848.8583,1686.6123,2766.2223,16282.4063,6773.7461,834.8408,3121.4712,0.0,9633307.0,30131255.0,19401551.0,20222174.0,47709.16420000001,1.081,1994,39.3260685,-4.8379791
769.104,332.0333,570.0,5300.0492,2173.953,2260.2208,2780.5481,17020.2583,7490.8803,921.3654,3115.7297,0.0,9631181.0,30259317.0,19496042.0,20318531.0,50828.3586,1.5003333333333335,1995,39.3260685,-4.8379791
1483.1712,332.0333,515.0,5628.5415,2062.4746,1735.0173,2754.7171,16871.6326,6426.335,1022.9504,2967.4959,0.0,9627169.0,30382155.0,19585531.0,20410942.0,50735.45300000001,0.64325,1996,39.3260685,-4.8379791
1602.6293,332.0333,571.0,5634.0798,2607.0826,1650.5725,3233.242,18874.0736,7280.904,1132.3541,3274.0563,0.0,9623946.0,30507614.0,19676146.0,20503904.0,56547.9953,1.5544166666666666,1997,39.3260685,-4.8379791
1590.4224,354.4978,541.0,6178.9655,2850.6853,1639.6861,3088.3484,21211.45,7469.2475,1237.5961,3343.6431,0.0,9629839.0,30662803.0,19766973.0,20595383.0,62431.4884,1.0475,1998,39.3260685,-4.8379791
1581.9552,394.582,594.0,6491.8599,3617.5402,2088.0225,3526.5284,20401.9755,8459.9592,1354.5805,3278.208,0.0,9656031.0,30883692.0,19856535.0,20685697.0,65893.85009999998,0.8748333333333332,1999,39.3260685,-4.8379791
1651.739,401.1982,674.0,6651.1601,4215.0972,2221.21,3811.2209,20677.1036,9932.882,1446.7006,3283.3808,0.0,9709605.0,31194106.0,19956091.0,20785560.0,71719.7297,0.9430833333333334,2000,39.3260685,-4.8379791
1631.2625,396.6931,710.0,6987.7515,4365.6298,2022.1435,4008.5374,20934.4422,10429.0192,1550.7084,3374.2088,0.0,9792190.0,31599913.0,20067588.0,20898861.0,95934.1682,1.14525,2001,39.3260685,-4.8379791
1601.2604,429.3318,799.0,7181.058,5067.5669,2229.1454,4079.7601,21174.1445,12337.952,2562.0074,3355.3942,0.0,9852597.0,32132923.0,20337862.0,21139793.0,101065.482,1.1100833333333333,2002,39.3260685,-4.8379791
1658.16,430.1048,791.0,7588.3583,5092.7882,1957.6571,4409.6018,22773.0424,12523.8558,2704.5241,3351.8027,0.0,9904876.0,32748530.0,20741397.0,21488873.0,107235.6463,1.4624166666666667,2003,39.3260685,-4.8379791
1730.5828,437.18,885.0,7913.014,5696.8513,2028.0027,4093.5283,21742.6678,13054.2779,2437.2257,3287.6028,0.0,9961494.0,33390174.0,21136303.0,21823363.0,110096.40929999998,0.96425,2004,39.3260685,-4.8379791
1681.4448,436.1821,890.0,8195.0744,6438.9464,2138.2544,4413.9701,13894.4479,13434.0574,2381.8324,3249.8353,0.0,10014136.0,34028496.0,21532304.0,22153070.0,104853.773,0.8420000000000001,2005,39.3260685,-4.8379791
1503.4219,435.1841,843.0,8424.852,6985.623,2176.7133,3479.6718,14272.2798,12360.7726,2403.0614,3184.3435,0.0,10062286.0,34663246.0,21922422.0,22500410.0,103157.03260000002,1.5820833333333333,2006,39.3260685,-4.8379791
1433.2853,428.589,875.0,8736.8242,7526.1135,2267.6907,3826.5656,14648.3949,14043.1593,1664.6349,3225.5684,0.0,10104737.0,35289121.0,22356720.0,22889061.0,108003.2201,0.8348333333333334,2007,39.3260685,-4.8379791
1356.1632,428.589,829.0,8349.5773,7412.4599,1896.2779,3314.0,12771.8619,13725.4467,1906.7894,2962.5216,0.0,10130511.0,35867295.0,22735774.0,23230764.0,100708.567,0.8153333333333332,2008,39.3260685,-4.8379791
1683.5616,425.5822,692.0,7838.2842,6949.9598,1648.797,2388.7478,12775.8791,12745.1721,2120.4483,2951.5977,0.0,10127186.0,36348886.0,22929514.0,23438258.0,92006.9235,1.459666666666667,2009,39.3260685,-4.8379791
1724.2606,425.2789,721.0,7678.8593,6538.1087,998.2531,2071.3949,12825.5417,12294.414,2256.3405,2853.8027,0.0,10086595.0,36702035.0,23012168.0,23560604.0,91080.57219999998,0.8651666666666666,2010,39.3260685,-4.8379791
1726.8572,425.2789,1048.0,7281.9451,7129.0408,1207.2594,2271.323,12884.9374,11841.6886,2421.2851,2685.4657,0.0,10004441.0,36904697.0,23067975.0,23661258.0,100618.8756,1.6725833333333335,2011,39.3260685,-4.8379791
1592.1017,424.2555,996.0,6572.9843,7050.758,1245.2485,2239.7952,12896.7314,12840.1324,2612.168,2611.2748,0.0,9886091.0,36971313.0,23051083.0,23704999.0,99660.6069,1.04525,2012,39.3260685,-4.8379791
1580.544,424.2555,1000.0,6187.8238,6296.6052,1109.6276,2037.0742,12999.6732,12647.1129,2631.2826,2573.9098,0.0,9744548.0,36953005.0,22940611.0,23662847.0,96500.7551,0.8359166666666668,2013,39.3260685,-4.8379791
1558.2329,423.4836,1113.0,6242.8921,6153.7583,1326.3738,1963.3581,12768.6377,12970.939,2714.9988,2592.0043,0.0,9599224.0,36922603.0,22845295.0,23619256.0,98044.2582,1.617,2014,39.3260685,-4.8379791
2474.0039,1306.2207,20.0,264.7275,147.9812,0.0,0.0942,2856.3038,131.56912352369383,356.4910168671663,396.5,0.0,14117614.0,3212099.0,8680922.0,8523172.0,12081.555140390858,0.5479166666666667,1990,7.5554942,80.7137847
2361.745,1306.2207,19.0,271.5282,150.9349,0.0005,0.0942,2888.353,131.56912352369383,356.4910168671663,348.2843,0.0,14291350.0,3248283.0,8775140.0,8641456.0,11911.872040390856,0.48675,1991,7.5554942,80.7137847
2288.1384,1306.2207,26.0,332.2384,152.5419,0.0018,0.0313,2914.632,131.56912352369383,356.4910168671663,371.6136,0.0,14457887.0,3282750.0,8867266.0,8757191.0,12177.53874039086,0.20825,1992,7.5554942,80.7137847
2448.6738,1304.3399,9.0,317.5852,90.878,0.0008,0.1108,2936.4991,131.56912352369383,356.4910168671663,374.4496,0.0,14613828.0,3314748.0,8957306.0,8868306.0,12226.80644039086,0.2373333333333333,1993,7.5554942,80.7137847
2678.0337,1303.1744,26.0,357.1791,95.7196,0.0008,0.1255,2962.739,131.56912352369383,356.4910168671663,376.2324,0.0,14755018.0,3343330.0,9039920.0,8971824.0,12673.56854039086,0.3541666666666667,1994,7.5554942,80.7137847
2657.2379,1307.8958,29.0,392.627,99.3563,0.0007,0.2186,2991.3791,131.56912352369383,356.4910168671663,372.5761,0.0,14879136.0,3367985.0,9110921.0,9066651.0,12739.95144039086,0.552,1995,7.5554942,80.7137847
1971.6824,1305.6649,36.0,491.1001,22.0358,0.0029,0.1911,2996.479,137.61243624403502,356.4910168671663,360.0262,0.0,14983912.0,3388208.0,9170494.0,9152012.0,12125.4122531112,0.37825,1996,7.5554942,80.7137847
2061.2936,1306.175,39.0,443.8339,29.1658,0.0037,0.1628,3009.122,131.56912352369383,356.4910168671663,347.0253,0.0,15071902.0,3404603.0,9220665.0,9228458.0,12148.26654039086,0.6490833333333333,1997,7.5554942,80.7137847
2291.0597,1305.5493,35.0,475.1727,27.67,0.0031,0.1048,3020.1737,131.56912352369383,356.4910168671663,233.6279,0.0,15151613.0,3419088.0,9263025.0,9297772.0,12256.344140390858,1.127,1998,7.5554942,80.7137847
2601.1144,1302.8897,5.0,519.0233,40.5845,0.0037,0.172,3035.9722,137.61243624403502,356.4910168671663,235.8092,0.0,15234784.0,3434319.0,9305256.0,9365155.0,12740.783453111204,0.3323333333333333,1999,7.5554942,80.7137847
2485.2173,1302.1335,89.25977221262644,544.3354,126.996,0.008,0.1453,3039.9911,144.63995207052338,356.4910168671663,228.7128,0.0,15329767.0,3452171.0,9346333.0,9430039.0,12793.335941150315,0.4875,2000,7.5554942,80.7137847
2285.2051,1308.2333,1.0,537.824,140.3704,0.0077,0.1282,3052.1206,137.61243624403502,356.4910168671663,226.818,0.0,15439700.0,3473354.0,9400695.0,9519579.0,10359.776053111202,0.7115833333333333,2001,7.5554942,80.7137847
2448.1481,1308.3488,98.1779082706758,552.2471,171.554,0.0089,0.1736,3058.6016,156.41359313168056,356.4910168671663,210.8389,0.0,15562028.0,3497272.0,9472882.0,9637824.0,10718.102918269524,0.8319166666666667,2002,7.5554942,80.7137847
2722.5077,1312.0085,106.62895411173191,586.3296,201.3411,0.0106,0.2194,3073.3149,184.16671678393683,356.4910168671663,216.3185,0.0,15692371.0,3522936.0,9546233.0,9756948.0,11217.505187762834,0.8079166666666667,2003,7.5554942,80.7137847
2149.7428,1312.8317,4.0,619.5043,233.9553,0.0123,0.2335,3088.3218,184.16671678393683,356.4910168671663,224.1426,0.0,15823764.0,3548774.0,9617730.0,9872701.0,10723.625433651105,0.6250833333333333,2004,7.5554942,80.7137847
2733.9182,1309.3716,0.0,557.188,264.3512,0.0108,0.2164,3099.3625,184.16671678393683,356.4910168671663,228.1355,0.0,15950938.0,3573620.0,9688144.0,9985722.0,11398.110233651105,0.7115833333333333,2005,7.5554942,80.7137847
2719.679,1306.5258,3.0,542.5535,248.0098,0.0086,0.4383,3114.7358,137.61243624403502,356.4910168671663,232.9007,0.0,16072910.0,3597241.0,9764340.0,10106367.0,11303.1535531112,0.512,2006,7.5554942,80.7137847
2439.5544,1291.9295,0.0,546.413,278.4073,0.0107,0.2312,3134.5318,152.07186510258964,356.4910168671663,238.4741,0.0,16190874.0,3619915.0,9844210.0,10234445.0,11141.896381969756,0.4763333333333333,2007,7.5554942,80.7137847
3145.3322,1286.9751,23.0,546.7442,276.7802,0.0105,0.2379,3151.1181,152.07186510258964,356.4910168671663,239.6025,0.0,16304311.0,3641521.0,9922130.0,10363512.0,12007.510481969755,0.4580833333333333,2008,7.5554942,80.7137847
2815.0164,1280.8819,28.0,663.369,287.5187,0.0112,0.3125,3166.4858,184.16671678393683,356.4910168671663,240.3657,0.0,16413044.999999998,3662041.0,9993388.0,10489088.0,11816.696933651105,0.8275,2009,7.5554942,80.7137847
3167.3377,1279.4744,31.0,748.1864,268.244,0.0094,0.3554,3188.9117,209.37387549394475,356.4910168671663,253.2928,0.0,16516926.0,3681427.0,10059778.0,10608780.0,12291.350092361112,1.0380833333333337,2010,7.5554942,80.7137847
3259.01,1278.0283,30.0,798.166,326.3329,0.0143,0.3018,3211.6364,246.6159085360853,356.4910168671663,253.0666,0.0,16615442.0,3699575.0,10131202.0,10728540.0,10909.854225403253,0.7608333333333334,2011,7.5554942,80.7137847
3186.0366,1271.3435,27.0,800.575,374.8143,0.0185,0.3396,3222.4832,246.6159085360853,356.4910168671663,263.4432,0.0,16708167.000000002,3716388.0,10192526.0,10824621.0,11034.721125403252,0.99925,2012,7.5554942,80.7137847
3548.6035,1262.7321,25.0,860.9471,311.5287,0.0116,0.3459,3240.1764,251.50887958239775,356.4910168671663,258.9462,0.0,16791684.0,3735549.0,10237951.0,10893806.0,11279.455696449564,0.8281666666666667,2013,7.5554942,80.7137847
2631.5822,1247.2287,22.0,910.7729,422.7829,0.0196,0.3524,3252.0977,251.50887958239775,356.4910168671663,240.0252,0.0,16866370.0,3757194.0,10280468.0,10958989.0,10488.420496449564,1.012,2014,7.5554942,80.7137847
29.6352,0.0,60.0,837.7397,668.9901,77.9288,10.1241,3396.14,483.567,356.4910168671663,20370.3627,0.0,23988926.0,12001266.0,17593602.0,17566190.0,57895.53031686717,1.0100833333333334,2012,34.0678644,-102.524362
29.643,0.0,63.0,927.5799,673.231,66.003,11.6394,3457.1374,527.9617,356.4910168671663,20502.5201,0.0,24502709.0,12347209.0,18005088.0,17985615.0,58302.49471686717,1.13775,2013,34.0678644,-102.524362
61.2226,0.0,69.0,895.3199,744.5727,90.073,11.6394,3523.7928,550.2189,356.4910168671663,20610.2641,0.0,25024231.0,12713682.0,18506560.0,18496684.0,58292.79951686716,1.0708333333333333,2014,34.0678644,-102.524362
3.136,9369.9928,25.0,420.0239,26.9537,16.882,67.63136607385836,2176.9537,451.19629118273247,550.9192433599106,12482.0351,0.0,19386031.0,6530040.0,13032600.0,12809102.0,77629.21350061649,0.6983333333333333,1990,10.850217950000001,34.31564373973994
3.136,9369.9928,25.0,347.4289,27.4437,16.924,67.63136607385836,2271.9454,451.19629118273247,550.9192433599106,13201.2219,0.0,19561304.0,7037699.0,13277704.0,13043192.0,78557.1460006165,0.0565833333333333,1991,10.850217950000001,34.31564373973994
5.096,9369.9928,25.0,334.5354,27.9338,16.868,67.63136607385836,2350.0808,451.19629118273247,550.9192433599106,15181.7235,0.0,19716536.0,7584754.0,13485150.0,13251879.0,80889.95660061651,-0.0420833333333333,1992,10.850217950000001,34.31564373973994
6.272,9369.9928,7.0,225.2692,28.4238,16.8959,67.63136607385836,2427.7719,451.19629118273247,650.4716915397352,16936.3201,0.0,19928813.0,8098039.0,13687656.0,13493767.0,82496.80404879633,0.4558333333333333,1993,10.850217950000001,34.31564373973994
7.84,9369.9928,14.0,328.6509,31.8543,17.1055,67.63136607385836,2504.7969,451.19629118273247,550.9192433599106,18473.4223,0.0,20411039.0,8368584.000000001,14003710.0,13842784.0,84637.1025006165,0.12875,1994,10.850217950000001,34.31564373973994
6.3896,9638.9977,20.0,312.5932,31.8543,17.5388,67.63136607385836,2579.1319,451.19629118273247,550.9192433599106,19108.0562,0.0,20927135.0,8635370.0,14367741.0,14224904.0,85581.0586006165,0.6309166666666667,1995,10.850217950000001,34.31564373973994
11.5248,9625.6343,19.0,295.5413,31.3641,19.1179,0.0327,2647.7332,451.19629118273247,550.9192433599106,19784.2133,0.0,21480809.0,8896495.0,14703506.0,14593646.0,91777.76783454264,0.5655,1996,10.850217950000001,34.31564373973994
11.5248,9629.8479,17.0,349.5077,30.8742,18.601,0.197,2716.1381,451.19629118273247,550.9192433599106,20625.547,0.0,22070130.0,9154327.0,15060182.0,14983601.0,101066.46863454266,0.45875,1997,10.850217950000001,34.31564373973994
14.8176,9676.2154,12.0,333.2308,33.6486,18.6987,1.8375,2782.2443,42.6463,550.9192433599106,21466.4249,0.0,22689858.0,9413607.0,15378420.0,15350160.0,112954.1673433599,0.773,1998,10.850217950000001,34.31564373973994
36.2208,9742.8892,8.0,274.0655,128.5552,19.1662,3.0684,2846.6039,85.2927,380.6732182745384,22386.0778,0.0,23331953.0,9680953.0,15737804.0,15746503.0,117233.92961827452,0.5230833333333333,1999,10.850217950000001,34.31564373973994
21.4032,9727.706,3.0,308.6304,131.8197,18.2312,4.5421,2910.9054,127.939,380.6732182745384,23280.7374,0.0,23990226.0,9960965.0,16197750.0,16215463.0,110081.71551827456,0.4111666666666667,2000,10.850217950000001,34.31564373973994
24.1472,9712.2262,5.0,399.9224,101.7597,19.1662,6.0161,2975.9522,170.5854,380.6732182745384,24145.223,0.0,24663935.0,10255512.0,16657887.999999998,16683796.999999998,86051.44741827453,0.388,2001,10.850217950000001,34.31564373973994
18.667,9702.3686,12.0,429.2503,114.3353,21.5036,7.4899,3040.9351,213.2317,423.5558601478253,24399.4435,0.0,25354007.0,10562834.0,17111007.0,17145410.0,91550.81966014784,0.9915,2002,10.850217950000001,34.31564373973994
31.36,9689.3099,17.0,451.8618,122.9907,24.776,8.9639,3106.034,255.878,380.6732182745384,25374.2636,0.0,26058518.0,10879068.0,17568652.0,17612692.0,93903.06021827456,0.9261666666666668,2003,10.850217950000001,34.31564373973994
29.6352,9678.6979,21.0,571.2323,131.6458,49.0842,10.4376,3171.5428,298.5244,390.3604054706814,25626.5406,0.0,26775364.0,11198632.0,18044762.0,18103905.0,95224.62740547067,0.99025,2004,10.850217950000001,34.31564373973994
23.0496,9679.9712,26.0,532.8124,140.301,61.2385,11.9116,3237.7084,341.1707,407.49209826711,26175.686,0.0,27503139.0,11517652.0,18562772.0,18640460.0,99685.14349826712,1.308,2005,10.850217950000001,34.31564373973994
27.7654,9670.9464,20.0,645.6302,147.9759,57.9661,13.3854,3304.2867,383.8171,407.49209826711,26412.7779,0.0,28240213.0,11835003.0,19137178.0,19225307.0,91499.87579826712,0.7403333333333334,2006,10.850217950000001,34.31564373973994
24.5,9666.564,18.0,726.3551,142.4192,54.2265,14.8594,3371.407,426.4634,407.49209826711,26581.4955,0.0,28986551.0,12152775.0,19758871.0,19850115.0,99000.01549826712,0.4928333333333333,2007,10.850217950000001,34.31564373973994
26.3502,9656.6706,24.0,862.6843,140.83,76.1976,12.8558,3459.7701,382.2487,407.49209826711,26768.0917,0.0,29743916.0,12474716.0,20397292.0,20491838.0,97439.41079826713,0.8432499999999999,2008,10.850217950000001,34.31564373973994
24.7078,9672.4212,43.0,878.3462,150.136,92.5589,28.9874,3523.7812,837.1231,407.49209826711,26916.1862,0.0,30507004.0,12814282.0,21040240.0,21137142.0,98617.86229826712,1.4316666666666666,2009,10.850217950000001,34.31564373973994
25.088,9671.3303,54.0,989.2328,156.4426,104.7131,39.0673,3588.5868,1134.0794,407.49209826711,27071.5632,0.0,31277063.0,13176092.0,21678613.0,21775739.0,93544.94459826712,1.56025,2010,10.850217950000001,34.31564373973994
